index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
114,2022-06-27,08:57:30,1656345450,1,"US-101 : South Of SR-20 - Looking South (C002)",Ukiah,-123.20715,39.22513,741,North,Mendocino,US-101,,,29.81,,553.97,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/us101southofsr20lookingsouth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr20lookingsouth/previous/us101southofsr20lookingsouth-12.jpg
116,2024-03-15,16:18:12,1710544692,1,"US-101 : South Ridgewood Grade - Looking North (C027)","Redwood Valley",-123.30206,39.32875,1748,North,Mendocino,US-101,,,39.93,,563.83,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/us101southridgewoodgradelookingnorth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingnorth/previous/us101southridgewoodgradelookingnorth-12.jpg
118,2024-03-15,16:18:24,1710544704,1,"US-101 : South Ridgewood Grade - Looking South (C027)","Redwood Valley",-123.30206,39.32875,1748,North,Mendocino,US-101,,,39.74,,563.83,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/us101southridgewoodgradelookingsouth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southridgewoodgradelookingsouth/previous/us101southridgewoodgradelookingsouth-12.jpg
120,2024-03-27,09:06:24,1711555584,1,"US-101 : North Ridgewood Grade - Looking North (C028)",Willits,-123.30873,39.33679,1883,North,Mendocino,US-101,,,40.56,,564.65,false,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/us101northridgewoodgradelookingnorth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingnorth/previous/us101northridgewoodgradelookingnorth-12.jpg
122,2024-03-27,09:11:09,1711555869,1,"US-101 : North Ridgewood Grade - Looking South (C028)",Willits,-123.30873,39.3368,1883,North,Mendocino,US-101,,,40.56,,564.65,false,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/us101northridgewoodgradelookingsouth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northridgewoodgradelookingsouth/previous/us101northridgewoodgradelookingsouth-12.jpg
134,2020-09-17,14:33:49,1600378429,1,"US-101 : Eureka / 4th and Rst Street - Looking North (C038)",Eureka,-124.15349,40.80465,26,South,Humboldt,US-101,,,79.18,L,705.88,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/us101eureka4thandrststreetlookingnorth.jpg,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka4thandrststreetlookingnorth/previous/us101eureka4thandrststreetlookingnorth-12.jpg
140,2023-12-21,09:13:14,1703178794,1,"SR-1 : Gasker Slough - Looking North (CXXX)","Point Arena",-123.70932,38.93441,62,South,Mendocino,SR-1,,,17.56,,561.18,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/sr1gaskersloughlookingnorth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughlookingnorth/previous/sr1gaskersloughlookingnorth-12.jpg
142,2023-12-21,09:17:52,1703179072,1,"SR-1 : Gasker Slough - NB Paddle (CXXX)","Point Arena",-123.70932,38.93441,62,South,Mendocino,SR-1,,,17.56,,561.18,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/sr1gaskersloughnbpaddle.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr1gaskersloughnbpaddle/previous/sr1gaskersloughnbpaddle-12.jpg
143,2022-05-10,21:38:39,1652243919,1,"SR-20 : Just East Of SR-53 - Looking East (CXXX)",Clearlake,"-122.605968 ","39.009949 ",1778,,Lake,SR-20,,,32.07,,76.02,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/sr20justeastofsr53lookingeast.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53lookingeast/previous/sr20justeastofsr53lookingeast-12.jpg
145,2022-06-03,16:11:19,1654297879,1,"SR-20 : Just East Of SR-53 - Looking West",Clearlake,"-122.605968 ","39.009949 ",1778,,Lake,SR-20,,,32.07,,76.02,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/sr20justeastofsr53looking.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20justeastofsr53looking/previous/sr20justeastofsr53looking-12.jpg
146,2019-07-29,08:19:35,1564413575,1,"US-101 : SR-20 Redwood Highway - Looking North (C019)",Willits,-123.3253,39.37564,1509,Median,Mendocino,US-101,,T,43.71,,567.80,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/us101sr20redwoodhighwaylookingnorth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingnorth/previous/us101sr20redwoodhighwaylookingnorth-12.jpg
147,2024-01-23,13:04:31,1706043871,1,"US-101 : SR-20 Redwood Highway - Looking South (C019)",Willits,-123.3253,39.37564,1509,Median,Mendocino,US-101,,T,43.71,,567.80,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/us101sr20redwoodhighwaylookingsouth.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sr20redwoodhighwaylookingsouth/previous/us101sr20redwoodhighwaylookingsouth-12.jpg
148,2018-10-05,13:42:34,1538772154,1,"US-101: North Willits Bypass - Looking North (C008)",Willits,-123.35746,39.43455,1325,,Mendocino,US-101,,,48.60,,572.78,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/us101northwillitsbypasslookingnorth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northwillitsbypasslookingnorth/previous/us101northwillitsbypasslookingnorth-12.jpg
